,account,allocation,Unnamed: 0,jobs,su,users,avg_cores,avg_nodes,cpuhours,cycle,Usage,Usage_Portion,SU_job,SU_user,Job_user
146,pi-mstephens,0.183,20.0,13902.0,0.42591271999999997,13.0,3.7627,0.9855,425848.3142,2016.0,425912.72,1.0,30.636794705797726,32762.51692307692,1069.3846153846155
146,pi-mstephens,0.183,9.0,159337.0,1.7149718999999999,15.0,2.9859,0.9826,1443242.1461,2017.0,1714971.9,1.0,10.763174278416187,114331.45999999999,10622.466666666667
146,pi-mstephens,0.183,13.0,126754.0,1.20479323,17.0,3.6299,1.0055,414645.5053,2018.0,1204793.23,1.0,9.504972071887277,70870.19,7456.117647058823
147,pi-rjlalond,0.155,36.0,30.0,0.006798220000000001,1.0,12.0,1.0333,6798.1467,2013.0,6798.22,0.04385948387096775,226.60733333333334,6798.22,30.0
147,pi-rjlalond,0.155,63.0,106.0,0.00522511,4.0,3.1887,1.0377,5224.5417,2014.0,5225.11,0.033710387096774194,49.29349056603773,1306.2775,26.5
147,pi-rjlalond,0.155,32.0,1528.0,0.09652624,1.0,11.2219,1.2029,96519.3675,2015.0,96526.24,0.622749935483871,63.171623036649216,96526.24,1528.0
147,pi-rjlalond,0.155,58.0,870.0,0.045250120000000005,2.0,13.0644,1.2161,45246.4814,2016.0,45250.12,0.2919362580645161,52.01163218390805,22625.06,435.0
147,pi-rjlalond,0.155,107.0,217.0,0.00635422,2.0,17.3594,1.0415,6353.3853,2017.0,6354.22,0.040994967741935485,29.282119815668203,3177.11,108.5
147,pi-rjlalond,0.155,143.0,69.0,0.00117639,2.0,8.7536,1.0145,879.3081,2018.0,1176.39,0.0075896129032258074,17.04913043478261,588.195,34.5
148,pi-gilbertjack,0.12,40.0,434.0,0.00523778,4.0,5.0599,1.1152,5235.9803,2013.0,5237.78,0.04364816666666666,12.068617511520737,1309.445,108.5
148,pi-gilbertjack,0.12,46.0,4279.0,0.02441965,8.0,6.5688,1.1075,24403.0583,2014.0,24419.65,0.20349708333333336,5.7068590792241185,3052.45625,534.875
148,pi-gilbertjack,0.12,58.0,39784.0,0.02819874,13.0,15.31,1.0178,28006.7628,2015.0,28198.74,0.23498950000000002,0.7087959983913131,2169.133846153846,3060.3076923076924
148,pi-gilbertjack,0.12,78.0,1068.0,0.01341317,10.0,3.4644,0.9345,13408.4628,2016.0,13413.17,0.11177641666666667,12.559147940074906,1341.317,106.8
148,pi-gilbertjack,0.12,130.0,233.0,0.00255806,9.0,2.4206,1.0,2556.8475,2017.0,2558.06,0.021317166666666665,10.978798283261803,284.2288888888889,25.88888888888889
148,pi-gilbertjack,0.12,155.0,99.0,0.00064808,4.0,2.2525,1.0101,128.0347,2018.0,648.08,0.005400666666666667,6.546262626262627,162.02,24.75
149,pi-sdodelso,0.1,82.0,180.0,0.00089505,2.0,1.3444,1.0333,894.1111,2014.0,895.05,0.0089505,4.9725,447.525,90.0
149,pi-sdodelso,0.1,36.0,541.0,0.0705145,3.0,11.1885,1.4344,70512.1667,2015.0,70514.5,0.705145,130.34103512014786,23504.833333333332,180.33333333333334
149,pi-sdodelso,0.1,53.0,3706.0,0.05712664,7.0,5.9808,1.2234,57108.6644,2016.0,57126.64,0.5712664,15.414635725849973,8160.948571428571,529.4285714285714
149,pi-sdodelso,0.1,25.0,14844.0,0.68201341,9.0,22.7174,1.4548,675070.3231,2017.0,682013.41,1.0,45.94539275127998,75779.26777777779,1649.3333333333333
149,pi-sdodelso,0.1,23.0,1969.0,0.59472896,4.0,35.5642,2.2275,594727.4411,2018.0,594728.96,1.0,302.0461960385983,148682.24,492.25
150,pi-nbrunel,0.1,15.0,4786.0,0.10413225,3.0,3.5380000000000003,1.0938,104110.7853,2013.0,104132.25,1.0,21.757678646050984,34710.75,1595.3333333333333
150,pi-nbrunel,0.1,31.0,11561.0,0.05981442,4.0,1.3943,1.0029,59755.1383,2014.0,59814.42,0.5981442,5.173810224029063,14953.605,2890.25
150,pi-nbrunel,0.1,82.0,3380.0,0.005738180000000001,2.0,0.9772,1.0272,5719.1642,2015.0,5738.18,0.057381800000000004,1.6976863905325446,2869.09,1690.0
150,pi-nbrunel,0.1,89.0,451.0,0.008826559999999999,4.0,8.693999999999999,2.4701,8824.4725,2016.0,8826.56,0.0882656,19.571086474501108,2206.64,112.75
150,pi-nbrunel,0.1,45.0,11136.0,0.19010162,3.0,6.8711,1.2894,174149.1506,2017.0,190101.62,1.0,17.070906968390805,63367.206666666665,3712.0
151,pi-gmatvos,0.1,93.0,37.0,0.0029480300000000004,1.0,12.0,1.0,2947.9233,2015.0,2948.03,0.0294803,79.6764864864865,2948.03,37.0
152,pi-jinbo,0.1,35.0,22910.0,0.05594094,5.0,3.6189,1.2759,55842.4553,2014.0,55940.94,0.5594094000000001,2.4417695329550417,11188.188,4582.0
152,pi-jinbo,0.1,30.0,62589.0,0.10194318,3.0,0.939,1.0993,101649.83,2015.0,101943.18,1.0,1.628771509370656,33981.06,20863.0
152,pi-jinbo,0.1,116.0,419.0,0.0016909000000000002,2.0,4.9308,1.3055,1688.5053,2016.0,1690.9,0.016909,4.035560859188545,845.45,209.5
153,pi-trsosnic,0.1,68.0,12151.0,0.01731411,5.0,1.1648,1.0541,17255.6086,2015.0,17314.11,0.1731411,1.424912352892766,3462.822,2430.2
153,pi-trsosnic,0.1,15.0,11346.0,0.5770014499999999,6.0,7.6444,1.0428,576953.8617,2016.0,577001.45,1.0,50.85505464480874,96166.90833333333,1891.0
153,pi-trsosnic,0.1,14.0,30004.0,1.1399576299999998,9.0,6.2833,1.1403,1138701.9667,2017.0,1139957.63,1.0,37.993521863751496,126661.95888888888,3333.777777777778
153,pi-trsosnic,0.1,27.0,17729.0,0.49768396000000004,8.0,3.0796,1.0397,397621.6408,2018.0,497683.96,1.0,28.071744599244177,62210.495,2216.125
154,pi-jagoldsm,0.1,66.0,147.0,0.0045144799999999995,2.0,20.381,1.7891,4513.9289,2014.0,4514.48,0.0451448,30.710748299319725,2257.24,73.5
154,pi-jagoldsm,0.1,98.0,47.0,0.0013701,4.0,6.0426,1.1915,1369.9075,2015.0,1370.1,0.013701,29.151063829787233,342.525,11.75
154,pi-jagoldsm,0.1,189.0,1.0,1e-08,1.0,1.0,1.0,0.0075,2016.0,0.01,1e-07,0.01,0.01,1.0
154,pi-jagoldsm,0.1,212.0,3.0,2.6e-07,1.0,1.0,1.0,0.2556,2017.0,0.26,2.6e-06,0.08666666666666667,0.26,3.0
154,pi-jagoldsm,0.1,138.0,88.0,0.00131873,2.0,60.8864,2.9773,1014.3944,2018.0,1318.73,0.0131873,14.985568181818183,659.365,44.0
155,pi-levin,0.1,71.0,79.0,0.00228516,3.0,11.1139,1.0127,2284.8092,2014.0,2285.16,0.0228516,28.926075949367085,761.7199999999999,26.333333333333332
155,pi-levin,0.1,45.0,784.0,0.05320174,4.0,12.0128,1.4707,53198.9542,2015.0,53201.74,0.5320174,67.85936224489795,13300.435,196.0
155,pi-levin,0.1,60.0,859.0,0.03278354,4.0,15.0012,1.8091,32780.0875,2016.0,32783.54,0.3278354,38.16477299185099,8195.885,214.75
155,pi-levin,0.1,72.0,765.0,0.039772300000000003,4.0,26.5098,1.7725,39788.3703,2017.0,39772.3,0.39772300000000005,51.98993464052288,9943.075,191.25
155,pi-levin,0.1,42.0,12683.0,0.24671432000000001,3.0,45.2044,4.2575,131107.3931,2018.0,246714.32,1.0,19.452363005598045,82238.10666666667,4227.666666666667
156,pi-bkeenan,0.1,70.0,273.0,0.01443355,2.0,19.0952,2.2051,14432.3289,2015.0,14433.55,0.1443355,52.87014652014652,7216.775,136.5
156,pi-bkeenan,0.1,26.0,412.0,0.28606957,2.0,83.73299999999998,5.8204,286067.8586,2016.0,286069.57,1.0,694.3436165048544,143034.785,206.0
156,pi-bkeenan,0.1,15.0,285.0,1.0023552,2.0,296.8772,12.9544,1002354.4347,2017.0,1002355.2,1.0,3517.035789473684,501177.6,142.5
156,pi-bkeenan,0.1,131.0,53.0,0.00182308,1.0,3.8302,1.0,1812.0753,2018.0,1823.08,0.0182308,34.3977358490566,1823.08,53.0
157,pi-mkolar,0.1,51.0,1528.0,0.00039308999999999997,1.0,0.716,1.3174,387.9286,2013.0,393.09,0.003930899999999999,0.25725785340314133,393.09,1528.0
157,pi-mkolar,0.1,26.0,936.0,0.06757827000000001,1.0,17.1368,2.6581,67576.335,2014.0,67578.27,0.6757827000000001,72.19900641025642,67578.27,936.0
157,pi-mkolar,0.1,56.0,13330.0,0.02842495,3.0,1.3853,1.0967,28364.3347,2015.0,28424.95,0.2842495,2.132404351087772,9474.983333333334,4443.333333333333
157,pi-mkolar,0.1,66.0,1117.0,0.025400990000000002,3.0,10.7404,1.6840000000000002,25396.3772,2016.0,25400.99,0.2540099,22.740367054610566,8466.996666666668,372.3333333333333
157,pi-mkolar,0.1,173.0,45.0,0.00012479,2.0,1.0,1.0,124.5578,2017.0,124.79,0.0012479000000000001,2.773111111111111,62.395,22.5
157,pi-mkolar,0.1,71.0,6769.0,0.04751435,3.0,30.3967,2.5793,35939.1453,2018.0,47514.35,0.4751435,7.019404638794504,15838.116666666667,2256.3333333333335
158,pi-wtang,0.1,31.0,63.0,0.09900533,2.0,136.6984,8.6984,99005.0844,2015.0,99005.33,0.9900533,1571.5131746031745,49502.665,31.5
158,pi-wtang,0.1,5.0,375.0,1.12854603,5.0,176.488,11.088,1128544.7022,2016.0,1128546.03,1.0,3009.45608,225709.206,75.0
158,pi-wtang,0.1,92.0,29.0,0.01469385,3.0,410.3448,15.1724,75014.8278,2017.0,14693.85,0.1469385,506.6844827586207,4897.95,9.666666666666666
158,pi-wtang,0.1,198.0,1.0,2.17e-06,1.0,1.0,1.0,0.7239,2018.0,2.17,2.17e-05,2.17,2.17,1.0
159,pi-drm7,0.1,110.0,5.0,4.05e-06,3.0,7.0,1.0,4.0431,2014.0,4.05,4.0499999999999995e-05,0.8099999999999999,1.3499999999999999,1.6666666666666667
159,pi-drm7,0.1,74.0,918.0,0.01224333,2.0,7.7364,1.2092,12239.2575,2015.0,12243.33,0.1224333,13.336960784313725,6121.665,459.0
159,pi-drm7,0.1,48.0,1016.0,0.08942621,2.0,14.2461,1.2096,89421.8275,2016.0,89426.21,0.8942621000000001,88.01792322834646,44713.105,508.0
160,pi-tas1,0.1,28.0,2854.0,0.16005288,2.0,33.9149,2.6282,160039.4553,2015.0,160052.88,1.0,56.080196215837425,80026.44,1427.0
160,pi-tas1,0.1,77.0,599.0,0.01410875,6.0,16.6043,1.7245,14105.7133,2016.0,14108.75,0.1410875,23.553839732888147,2351.4583333333335,99.83333333333333
160,pi-tas1,0.1,66.0,358.0,0.0603539,9.0,57.2458,3.8883,59475.1381,2018.0,60353.9,0.603539,168.58631284916203,6705.988888888889,39.77777777777778
161,pi-wenbinlin,0.095,40.0,827.0,0.04059651,3.0,8.7473,1.0254,40592.8606,2014.0,40596.51,0.42733168421052636,49.08888754534462,13532.17,275.6666666666667
161,pi-wenbinlin,0.095,40.0,609.0,0.06498589,8.0,12.5402,1.0854,64983.3089,2015.0,64985.89,0.684062,106.7091789819376,8123.23625,76.125
161,pi-wenbinlin,0.095,67.0,301.0,0.02382008,5.0,9.7508,1.0033,23818.5978,2016.0,23820.08,0.25073768421052633,79.13647840531561,4764.0160000000005,60.2
161,pi-wenbinlin,0.095,35.0,23785.0,0.32183965999999997,2.0,1.2498,0.07400000000000001,326662.7814,2017.0,321839.66,1.0,13.531202858944711,160919.83,11892.5
161,pi-wenbinlin,0.095,47.0,2462.0,0.19797351000000002,1.0,13.3875,1.0,187942.96,2018.0,197973.51,1.0,80.41166125101545,197973.51,2462.0
162,pi-aaz,0.08,17.0,1368.0,0.060515089999999994,1.0,28.3743,2.0439,60510.04,2013.0,60515.09,0.7564386249999999,44.236176900584795,60515.09,1368.0
162,pi-aaz,0.08,30.0,337.0,0.06037907,3.0,10.368,1.0415,60377.5075,2014.0,60379.07,0.754738375,179.16637982195846,20126.356666666667,112.33333333333333
162,pi-aaz,0.08,43.0,92.0,0.05528286,6.0,83.6522,5.4783,55282.5342,2015.0,55282.86,0.6910357500000001,600.900652173913,9213.81,15.333333333333334
162,pi-aaz,0.08,0.0,2343.0,2.02190781,7.0,69.1481,4.4767,2021898.8683,2016.0,2021907.81,1.0,862.9568117797695,288843.97285714286,334.7142857142857
162,pi-aaz,0.08,86.0,139.0,0.02042559,6.0,10.964,1.0576,20425.035,2017.0,20425.59,0.25531987500000003,146.94669064748203,3404.265,23.166666666666668
162,pi-aaz,0.08,49.0,273.0,0.18981186,2.0,52.315,1.8864,146009.3744,2018.0,189811.86,1.0,695.2815384615384,94905.93,136.5
163,pi-rkessler,0.076,37.0,51447.0,0.006749010000000001,5.0,0.9982,1.002,6452.9975,2013.0,6749.01,0.08880276315789475,0.1311837424922736,1349.8020000000001,10289.4
163,pi-rkessler,0.076,44.0,138970.0,0.02867389,7.0,0.9883,1.0121,27904.7267,2014.0,28673.89,0.37728802631578945,0.2063315103979276,4096.2699999999995,19852.85714285714
163,pi-rkessler,0.076,41.0,125051.0,0.05918174,7.0,1.0444,1.0352,58477.6172,2015.0,59181.74,0.7787071052631579,0.4732608295815307,8454.534285714286,17864.428571428572
163,pi-rkessler,0.076,7.0,240667.0,0.7481218199999999,18.0,1.9588,0.9971,746889.8844,2016.0,748121.82,1.0,3.1085351128322536,41562.323333333334,13370.388888888889
163,pi-rkessler,0.076,20.0,336200.0,0.87826485,21.0,1.5678,1.0175,874281.3025,2017.0,878264.85,1.0,2.612328524687686,41822.135714285716,16009.52380952381
163,pi-rkessler,0.076,20.0,510786.0,0.68543339,16.0,2.0454,1.0294,673330.9094,2018.0,685433.39,1.0,1.3419189053732874,42839.586875,31924.125
164,pi-bkelly0,0.06,54.0,8680.0,0.031783599999999995,2.0,15.8781,1.0032,31744.895,2015.0,31783.6,0.5297266666666667,3.661705069124424,15891.8,4340.0
164,pi-bkelly0,0.06,125.0,46.0,0.00099282,3.0,5.2391,1.0,992.5578,2016.0,992.82,0.016547,21.58304347826087,330.94,15.333333333333334
164,pi-bkelly0,0.06,70.0,2643.0,0.04448566,2.0,60.7386,5.2187,43246.3478,2017.0,44485.66,0.7414276666666667,16.831502080968598,22242.83,1321.5
165,pi-khanna7,0.06,72.0,18.0,0.01290799,2.0,86.1667,6.1667,12907.9236,2015.0,12907.99,0.21513316666666665,717.1105555555555,6453.995,9.0
165,pi-khanna7,0.06,48.0,305.0,0.16968022,2.0,108.9443,6.2361,176683.2544,2017.0,169680.22,1.0,556.3285901639345,84840.11,152.5
165,pi-khanna7,0.06,28.0,238.0,0.49203867,4.0,311.8319,11.6261,378328.5078,2018.0,492038.67,1.0,2067.3893697478993,123009.6675,59.5
166,pi-tokmakoff,0.055,20.0,10971.0,0.05403142,9.0,3.915,1.1338,53982.5411,2013.0,54031.42,0.9823894545454546,4.924931182207638,6003.4911111111105,1219.0
166,pi-tokmakoff,0.055,34.0,8748.0,0.056171080000000005,8.0,7.816,1.1592,56138.1869,2014.0,56171.08,1.0,6.4210196616369455,7021.385,1093.5
166,pi-tokmakoff,0.055,59.0,6872.0,0.02790111,5.0,2.4269,1.0716,27868.5908,2015.0,27901.11,0.5072929090909091,4.060114959254948,5580.222,1374.4
166,pi-tokmakoff,0.055,59.0,5669.0,0.03392878,6.0,4.8245,1.1409,33904.7269,2016.0,33928.78,0.616886909090909,5.98496736637855,5654.796666666666,944.8333333333334
166,pi-tokmakoff,0.055,144.0,1639.0,0.00092394,2.0,1.2532,1.0,924.6667,2017.0,923.94,0.016798909090909094,0.5637217815741306,461.97,819.5
166,pi-tokmakoff,0.055,209.0,1.0,2e-08,1.0,2.0,1.0,0.0072,2018.0,0.02,3.6363636363636366e-07,0.02,0.02,1.0
167,pi-uschmid,0.054,58.0,33.0,2.906e-05,1.0,1.0,1.0,28.9286,2013.0,29.06,0.0005381481481481482,0.8806060606060606,29.06,33.0
167,pi-uschmid,0.054,80.0,35.0,0.00106581,1.0,10.4571,1.1714,1065.6369,2014.0,1065.81,0.019737222222222222,30.451714285714285,1065.81,35.0
168,pi-aclyu,0.052,50.0,107.0,0.00094058,2.0,2.1308,1.1308,940.1072,2013.0,940.58,0.018088076923076925,8.790467289719627,470.29,53.5
168,pi-aclyu,0.052,68.0,553.0,0.0030516,6.0,3.7902,3.34,3049.0181,2014.0,3051.6,0.058684615384615384,5.518264014466546,508.59999999999997,92.16666666666667
168,pi-aclyu,0.052,71.0,385.0,0.01416433,5.0,13.5377,2.1558,14162.6486,2015.0,14164.33,0.27239096153846154,36.79046753246753,2832.866,77.0
168,pi-aclyu,0.052,104.0,76.0,0.00391142,5.0,12.8421,1.1974,3911.1019,2016.0,3911.42,0.07521961538461538,51.46605263157895,782.284,15.2
168,pi-aclyu,0.052,94.0,282.0,0.0124485,5.0,8.2021,0.9894,12447.2589,2017.0,12448.5,0.23939423076923078,44.1436170212766,2489.7,56.4
169,pi-cobey,0.052,86.0,2690.0,0.00063726,2.0,0.9602,1.0398,621.0436,2014.0,637.26,0.012255,0.2368996282527881,318.63,1345.0
169,pi-cobey,0.052,38.0,336613.0,0.06949496000000001,10.0,1.35,1.0517,67674.6158,2015.0,69494.96,1.0,0.20645358319494495,6949.496000000001,33661.3
169,pi-cobey,0.052,33.0,47657.0,0.17217578,8.0,4.9697,0.9978,171961.5589,2016.0,172175.78,1.0,3.612811968860818,21521.9725,5957.125
169,pi-cobey,0.052,27.0,33042.0,0.50708984,9.0,2.1738,0.953,320574.5306,2017.0,507089.84,1.0,15.346826463289148,56343.31555555556,3671.3333333333335
169,pi-cobey,0.052,32.0,73189.0,0.44115126,6.0,1.0809,1.0,96891.5214,2018.0,441151.26,1.0,6.027562338602795,73525.21,12198.166666666666
170,pi-moyer,0.052,35.0,1299.0,0.0068864,3.0,1.2263,1.0855,6880.2692,2013.0,6886.4,0.1324307692307692,5.30130869899923,2295.4666666666667,433.0
170,pi-moyer,0.052,32.0,5013.0,0.05883821,9.0,5.7828,1.2956,58814.4922,2014.0,58838.21,1.0,11.737125473768202,6537.578888888889,557.0
170,pi-moyer,0.052,60.0,3145.0,0.02379452,9.0,3.9002,1.1424,23779.1019,2015.0,23794.52,0.45758692307692306,7.565825119236884,2643.8355555555554,349.44444444444446
170,pi-moyer,0.052,71.0,1722.0,0.02023444,10.0,8.0337,1.2427,20225.8003,2016.0,20234.44,0.38912384615384615,11.75054587688734,2023.444,172.2
170,pi-moyer,0.052,78.0,840.0,0.033636339999999994,9.0,19.0321,2.3429,33632.9192,2017.0,33636.34,0.6468526923076923,40.0432619047619,3737.3711111111106,93.33333333333333
170,pi-moyer,0.052,40.0,748.0,0.25998320999999996,7.0,26.0709,1.7513,197002.9825,2018.0,259983.21,1.0,347.57113636363636,37140.45857142857,106.85714285714286
171,pi-skeedy,0.051,47.0,192.0,0.0017081400000000001,6.0,5.6875,1.1406,1707.2236,2013.0,1708.14,0.03349294117647059,8.8965625,284.69,32.0
171,pi-skeedy,0.051,65.0,336.0,0.0049669499999999995,6.0,2.8036,1.0238,4965.2108,2014.0,4966.95,0.09739117647058823,14.782589285714286,827.8249999999999,56.0
171,pi-skeedy,0.051,77.0,461.0,0.008253479999999999,4.0,4.4837,1.0564,8251.2397,2015.0,8253.48,0.16183294117647057,17.9034273318872,2063.37,115.25
171,pi-skeedy,0.051,46.0,860.0,0.09730575999999999,4.0,18.9058,3.836,97300.8267,2016.0,97305.76,1.0,113.14623255813953,24326.44,215.0
171,pi-skeedy,0.051,129.0,155.0,0.0026474099999999998,5.0,24.9548,3.2774,2646.625,2017.0,2647.41,0.05191,17.08006451612903,529.482,31.0
171,pi-skeedy,0.051,85.0,178.0,0.02303895,4.0,37.9045,3.1573,22474.7731,2018.0,23038.95,0.45174411764705885,129.4323033707865,5759.7375,44.5
172,pi-rrock,0.05,61.0,608.0,0.02289098,2.0,16.5033,8.9178,22887.5369,2015.0,22890.98,0.4578196,37.649638157894735,11445.49,304.0
172,pi-rrock,0.05,115.0,181.0,0.0021152,2.0,3.6961,3.6133,2114.1781,2016.0,2115.2,0.042303999999999994,11.686187845303866,1057.6,90.5
172,pi-rrock,0.05,172.0,316.0,0.00014299,3.0,6.8513,1.2848,141.4867,2017.0,142.99,0.0028598,0.4525,47.663333333333334,105.33333333333333
172,pi-rrock,0.05,159.0,252.0,0.00047098,2.0,10.7063,1.5595,422.7056,2018.0,470.98,0.0094196,1.868968253968254,235.49,126.0
173,pi-stin,0.05,84.0,13879.0,0.0050707799999999996,2.0,1.1351,1.0009,5003.6089,2015.0,5070.78,0.1014156,0.36535629368110095,2535.39,6939.5
173,pi-stin,0.05,68.0,1227.0,0.023393459999999998,2.0,3.3488,1.1108,23386.8997,2016.0,23393.46,0.4678692,19.06557457212714,11696.73,613.5
173,pi-stin,0.05,61.0,588.0,0.0797565,3.0,38.1854,2.2177,79746.9072,2017.0,79756.5,1.0,135.64030612244898,26585.5,196.0
173,pi-stin,0.05,68.0,915.0,0.05339489,2.0,18.5082,1.3486,41731.4281,2018.0,53394.89,1.0,58.35507103825137,26697.445,457.5
174,pi-jacobbean,0.05,144.0,3.0,3.28e-06,1.0,21.3333,2.0,3.2711,2015.0,3.28,6.56e-05,1.0933333333333333,3.28,3.0
174,pi-jacobbean,0.05,107.0,14.0,0.00352819,1.0,41.7143,2.7143,3528.1511,2016.0,3528.19,0.0705638,252.01357142857142,3528.19,14.0
175,pi-pascualmm,0.05,37.0,334019.0,0.07005531,6.0,1.0025,1.0049,68713.3992,2015.0,70055.31,1.0,0.20973450612090927,11675.885,55669.833333333336
175,pi-pascualmm,0.05,22.0,545996.0,0.37964183,8.0,0.9968,0.995,377163.7692,2016.0,379641.83,1.0,0.6953198008776621,47455.22875,68249.5
175,pi-pascualmm,0.05,22.0,181841.0,0.78612688,8.0,7.7029999999999985,0.9383,696803.8142,2017.0,786126.88,1.0,4.323155284011857,98265.86,22730.125
175,pi-pascualmm,0.05,38.0,39816.0,0.28727299,7.0,2.0139,1.0,73347.9867,2018.0,287272.99,1.0,7.215013813542295,41038.99857142857,5688.0
176,pi-dvtalapin,0.05,39.0,109.0,0.06578091,2.0,35.7156,3.3761,65780.5717,2015.0,65780.91,1.0,603.4945871559634,32890.455,54.5
177,pi-sshahul,0.05,146.0,5.0,2.24e-06,1.0,1.0,1.0,2.2136,2015.0,2.24,4.4800000000000005e-05,0.44800000000000006,2.24,5.0
178,pi-rwg,0.05,39.0,19672.0,0.00579982,3.0,0.9995,1.0004,5727.3664,2013.0,5799.82,0.1159964,0.2948261488409923,1933.2733333333333,6557.333333333333
178,pi-rwg,0.05,28.0,9641.0,0.06555064,4.0,4.4681,1.0281,65513.2583,2014.0,65550.64,1.0,6.799153614770252,16387.66,2410.25
178,pi-rwg,0.05,42.0,6550.0,0.05551159,5.0,2.0186,1.0379,55476.6736,2015.0,55511.59,1.0,8.475051908396946,11102.318,1310.0
178,pi-rwg,0.05,40.0,1854.0,0.13802968,3.0,14.3193,0.8948,138022.4261,2016.0,138029.68,1.0,74.449665587918,46009.89333333333,618.0
178,pi-rwg,0.05,88.0,24106.0,0.01599894,3.0,0.95,0.9101,16472.1525,2017.0,15998.94,0.3199788,0.6636911972123123,5332.9800000000005,8035.333333333333
178,pi-rwg,0.05,89.0,51145.0,0.02103109,4.0,1.0018,1.0018,20654.5808,2018.0,21031.09,0.4206218,0.41120520089940366,5257.7725,12786.25
179,pi-ejadams,0.05,111.0,12.0,0.00032638999999999997,1.0,14.5,2.1667,326.3364,2015.0,326.39,0.006527799999999999,27.199166666666667,326.39,12.0
179,pi-ejadams,0.05,30.0,1464.0,0.50035847,1.0,79.9337,3.6585,456598.1081,2017.0,500358.47,1.0,341.77491120218576,500358.47,1464.0
179,pi-ejadams,0.05,41.0,841.0,0.24915820000000002,1.0,129.8644,5.1379,193746.2133,2018.0,249158.2,1.0,296.264209274673,249158.2,841.0
180,pi-jfrieman,0.05,21.0,196.0,0.050276190000000005,1.0,8.0714,1.0204,50275.3428,2013.0,50276.19,1.0,256.51117346938776,50276.19,196.0
180,pi-jfrieman,0.05,17.0,699.0,0.20226016,1.0,9.6423,1.0029,202256.8306,2014.0,202260.16,1.0,289.356452074392,202260.16,699.0
180,pi-jfrieman,0.05,46.0,508.0,0.05122642,1.0,8.9961,1.0335,51224.3383,2015.0,51226.42,1.0,100.8394094488189,51226.42,508.0
180,pi-jfrieman,0.05,63.0,189.0,0.02886646,1.0,8.0,1.0053,28865.5789,2016.0,28866.46,0.5773292,152.7325925925926,28866.46,189.0
180,pi-jfrieman,0.05,188.0,21.0,2.627e-05,1.0,3.1905,0.3333,26.6147,2017.0,26.27,0.0005254,1.250952380952381,26.27,21.0
180,pi-jfrieman,0.05,178.0,16.0,4.296e-05,1.0,10.375,1.0,40.9667,2018.0,42.96,0.0008592000000000001,2.685,42.96,16.0
181,pi-pchintag,0.05,102.0,10.0,1.7100000000000002e-05,1.0,4.0,1.0,17.0344,2014.0,17.1,0.000342,1.7100000000000002,17.1,10.0
181,pi-pchintag,0.05,113.0,129.0,0.00022563,2.0,3.3256,1.0,224.8961,2015.0,225.63,0.0045126,1.7490697674418605,112.815,64.5
181,pi-pchintag,0.05,169.0,11.0,9.17e-06,1.0,1.0,1.0,9.1286,2016.0,9.17,0.00018339999999999999,0.8336363636363636,9.17,11.0
181,pi-pchintag,0.05,152.0,88.0,0.00059725,3.0,6.3068,1.2614,445.9328,2017.0,597.25,0.011945,6.786931818181818,199.08333333333334,29.333333333333332
181,pi-pchintag,0.05,137.0,22.0,0.00144128,1.0,42.9091,2.7727,1441.28,2018.0,1441.28,0.0288256,65.51272727272728,1441.28,22.0
182,pi-jschnei1,0.05,55.0,640.0,0.0306871,2.0,12.4,2.3031,30684.0336,2015.0,30687.1,0.613742,47.94859375,15343.55,320.0
182,pi-jschnei1,0.05,69.0,1008.0,0.0223683,1.0,15.3849,2.3522,22363.4622,2016.0,22368.3,0.447366,22.190773809523808,22368.3,1008.0
183,pi-cosar,0.05,42.0,123.0,0.00434683,1.0,9.7317,1.3984,4346.4878,2013.0,4346.83,0.0869366,35.340081300813004,4346.83,123.0
183,pi-cosar,0.05,91.0,9.0,0.00034447000000000004,1.0,2.2222,1.0,344.4553,2014.0,344.47,0.0068894,38.27444444444445,344.47,9.0
183,pi-cosar,0.05,62.0,414.0,0.022786209999999998,1.0,8.4928,1.128,22784.6164,2015.0,22786.21,0.45572419999999997,55.039154589371975,22786.21,414.0
